chargelarge_id,name,address,latitude,longitude,power_range,charge_point_count,port_count,dc_port_count,connector_types,min_power_kw,max_power_kw,status_counts,fast_dc_indicator
15d06bf5-6b4a-425d-9312-bae4b17cc22b-432,Canterbury Bankstown Council - Campsie Admin Centre,"137 Beamish St, Campsie, NSW 2194",-33.9077151,151.1035944,7,2,2,0,TYPE2,7.0,7.0,"{""Charging"": 1, ""Finishing"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-728,SP103806 - LPC House,"3 Fordham Way, Oran Park, NSW 2570",-34.0001882,150.7388425,7,4,4,0,TYPE2,7.0,7.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1088,Oaks Nelson Bay Lure Suites,"20 Tomaree St, Nelson Bay, NSW 2315",-32.7230985,152.1412468,7,1,1,0,TYPE2,7.0,7.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2033,"20 Arthur St, Marrickville","20 Arthur St, Marrickville, NSW 2204",-33.9128493,151.1514703,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2085,Bathurst Railway Museum,"126 Havannah St, Bathurst, NSW 2795",-33.4260726,149.5815503,20,2,2,0,TYPE2,20.0,20.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1010,Subaru - PCS North Shore Sales (Private only),"355 Pacific Hwy, Artarmon, NSW 2064",-33.8169938,151.1803732,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Charging"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-86,3 Spring St-Chatswood,"3-9 Spring St, Chatswood, Chatswood, NSW 2067",-33.796884,151.184868,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2031,"16 Myra Rd, Dulwich Hill","16 Myra Rd, Dulwich Hill, NSW 2203",-33.907162,151.1357912,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-598,Market Square | Lane Cove Council,"24-28 Burns Bay Rd, Lane Cove, NSW 2066",-33.8152452,151.1691799,7,5,5,0,TYPE2,7.0,7.0,"{""Available"": 5}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-9,75 St Johns Rd-Glebe,"75 St Johns Rd, Glebe NSW 2037, Australia, Glebe, NSW 2037",-33.881093,151.187108,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2039,"12-14 Glen Street, Marrickville","12-14 Glen St, Marrickville, NSW 2204",-33.9159664,151.145994,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-EX-2223-1A10-1-2244-00012,ARMIDALE PINES MOTEL,"141 Marsh St, Armidale, NSW 2350",-30.51644921,151.66813765,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-SMP_6011003222,The Deck Cafe,"701 Lovedale Rd, Lovedale, NSW 2325",-32.745188,151.386908,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1878,Warren Shire Council Administration Building,"115 Dubbo St, Warren, NSW 2824",-31.7008445,147.8364811,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2048,Warren Visitors Information Centre,"2 Coonamble Rd, Beemunnel, NSW 2824",-31.6955192,147.8425889,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1865,Ardlethan -  Coolamon Shire Council and NSW Government,"Mithul St, Ardlethan, NSW 2665",-34.3538123,146.9020714,60,1,2,2,CCS2,60.0,60.0,"{""Available"": 2}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2204,Greenway Wetherill Park - Central Carpark,"1183-1187 The Horsley Dr, Wetherill Park, NSW 2164",-33.8504204,150.8983778,150,1,2,2,CCS2,150.0,150.0,"{""Available"": 2}",True
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB27650005,Device Technologies,"158 Hollinsworth Road, Sydney, NSW 2765",-33.72094,150.83468,22,4,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-23160318,Kitchener St,"Kitchener Street, ST Ives, NSW 2075",-33.71285992,151.17299923,7.4,1,1,0,TYPE2,7.4,7.4,"{""Missing"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-242,Mingara Leisure Group - Tumbi Umbi,"Mingara Dr, Tumbi Umbi, NSW 2261",-33.3630652,151.443182,22,3,5,0,TYPE2,22.0,22.0,"{""Available"": 3, ""OutOfService"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2517,Chatswood Chase No.2,"345 Victoria Ave, Chatswood, NSW 2067",-33.7930422,151.1865547,150,1,2,2,CCS2,150.0,150.0,"{""Available"": 2}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2618,Dural Country Club,"662A Old Northern Rd, Dural, NSW 2158",-33.6758975,151.0252731,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2921,TAFE NSW - Byron,"23 Bayshore Dr, Byron Bay, NSW 2481",-28.6327538,153.5811823,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1192,EVSE Demonstration Location,"14 Millennium Ct, Silverwater, NSW 2128",-33.8324773,151.0406507,120,1,2,2,CCS2,120.0,120.0,"{""Available"": 2}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2543,Chatswood Chase,"345 Victoria Ave, Chatswood, NSW 2067",-33.7940051,151.1865976,7 - 180,3,4,2,CCS2|TYPE2,7.0,180.0,"{""Available"": 4}",True
32c163d9-84aa-4c71-b092-9aab18f2e771-21694260,VICTORIA & ALBERT GUESTHOUSE,"19 Station Street, Mount Victoria, NSW 2786",-33.58950325,150.25615207,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-252,6 Westminster Rd-Gladesville,"6 Westminster Road, Gladesville, NSW, 2111, Ryde, NSW 2111",-33.824002,151.127431,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2041,"528 Illawarra Rd, Marrickville","528 Illawarra Rd, Marrickville, NSW 2204",-33.9200876,151.1441132,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-zeoPoEcD-u4RaTltuHK4zIoIVqnTeUT1gWhG,6 Frome St Raglan,"6 Frome St, Raglan, 2795",-33.426197,149.6447012,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2405,Kareela Village SC,"1 Freya St, Kareela, NSW 2232",-34.01707,151.08093,150,1,2,2,CCS2,150.0,150.0,"{""Available"": 2}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2634,Western Sydney University - Kingswood Campus - P1461,"Building K Second Ave, Kingswood, NSW 2747",-33.76997,150.72924,60,2,4,4,CCS2,60.0,60.0,"{""Available"": 3, ""Finishing"": 1}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1555,Ingenia - Eden Beachfront,"Shadrack Resort, 441 Princes Hwy, Eden, NSW 2551",-37.0779399,149.8751304,7 - 22,3,4,0,TYPE2,7.0,22.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-480,Waratah Sports Club,"34 Telopea Way, Orange, NSW 2800",-33.2491974,149.1016196,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1443,Five Mile Hotel,"289 Armidale Rd, South Grafton, NSW 2460",-29.734395,152.9400538,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2646,Western Sydney University - Campbelltown Campus - P1459,"Narellan Rd, Campbelltown, NSW 2560",-34.0659372,150.7985629,60,2,4,4,CCS2,60.0,60.0,"{""Available"": 4}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2786,Watagan Park Central,"66 Jeremiah Dr, Cooranbong, NSW 2265",-33.0596845,151.4615489,7 - 100,5,6,2,CCS2|TYPE2,7.0,100.0,"{""Available"": 6}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2037,"51 Albert St, Petersham","51 Albert St, Petersham, NSW 2049",-33.8970356,151.1577346,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2100,Scarborough Wine Co. Cellar Door,"179 Gillards Rd, NSW, Pokolbin, New South Wales 2320",-32.7640555,151.2915994,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2020,Warren Shire Carter Oval,"5 Stafford St, NSW, Warren, New South Wales 2824",-31.6977596,147.8306059,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2148,The Park Oasis Burwood,"46 Park Rd, Burwood, NSW 2134",-33.8748919,151.101138,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2701,Nepean,"Woodriff St, Penrith, NSW 2750",-33.7569989,150.6943137,7,2,2,0,TYPE2,7.0,7.0,"{""Available"": 1, ""Finishing"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-486,Loughnan - Coolamon Shire Council and NSW Government,"Methul St S, Coolamon, NSW 2701",-34.81361,147.2015481,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2578,Genesis Care Campbelltown,"38 Camden Rd, Campbelltown, NSW 2560",-34.0716105,150.8059754,50 - 200,1,4,4,CCS2|CHADEMO,50.0,200.0,"{""Available"": 4}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-425,Novotel Newcastle - Schwartz Family,"5 King St, Newcastle, NSW 2300",-32.9292642,151.784893,7,1,1,0,TYPE2,7.0,7.0,"{""Available"": 1}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-KKB253900374WE,Seaside Holiday Resort,"48 Marine Drive, Fingal Bay, NSW 2315",-32.74245264,152.16995892,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2936,Anthony Skarratt Reserve,"42 Nelson Rd, Box Hill, NSW 2765",-33.6629541,150.9077769,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-128,126 Bourke Rd-Alexandria,"126 Bourke Rd, Alexandria NSW 2015, Australia, Alexandria, NSW 2015",-33.913631,151.192596,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Charging"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2465,Quakers Court,"Quakers Rd &, Falmouth Rd, Quakers Hill, NSW 2763",-33.7406447,150.8850714,120,1,2,2,CCS2,120.0,120.0,"{""Available"": 2}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2844,Panania Carpark,"202 Tower St, Panania, NSW 2213",-33.955717,150.996881,50,1,2,2,CCS2,50.0,50.0,"{""Available"": 2}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2366,AarLaur Lodge,"27 Candlebark Cct, Jindabyne, NSW 2627",-36.4215308,148.6171053,7,2,2,0,TYPE2,7.0,7.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2696,Electrifying Assets - 129 Stafford St,"129 Stafford St, Penrith, NSW 2750",-33.761459,150.706261,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-435,Club Lemon Tree,"18A Gould Dr, Lemon Tree Passage, NSW 2319",-32.7336011,152.0336795,7,2,4,0,TYPE2,7.0,7.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-528,Kyogle Council - Woodenbong Recreation Reserve,"1 Unumgar St, Woodenbong, NSW 2476",-28.388896,152.6087317,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-447,Ingenia - Hunter Valley,"137 Mount View Rd, Cessnock, NSW 2325",-32.8319309,151.3383938,7,2,2,0,TYPE2,7.0,7.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1569,The Commercial Hotel Wallerawang,"66 Main St, Wallerawang, NSW 2845",-33.4073176,150.0674988,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2088,Redbank Village,"41 Yobarnie Ave, North Richmond, NSW 2754",-33.583286,150.700923,180,1,2,2,CCS2,180.0,180.0,"{""Available"": 2}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2390,Mount View Estate,"502  Rd, Mount View, NSW 2325",-32.8328459,151.3050248,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB22280001,Meridian - Michael Smith,"680 Kingsway, Miranda, NSW 2228",-34.0337527,151.0945653,7.4,1,1,0,TYPE2,7.4,7.4,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-512,Sheraton Grand Sydney Hyde Park,"161 Elizabeth St, Sydney, NSW 2000",-33.8715281,151.2098195,22,8,8,0,TYPE2,22.0,22.0,"{""Available"": 8}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2084,Bathurst Motor Racing Museum,"400 Panorama Ave, NSW, Bathurst, New South Wales 2795",-33.440074,149.5620353,20,2,2,0,TYPE2,20.0,20.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2023,Jerrabomberra Mixed Use Development,"14 Ferdinand Ln, NSW, Jerrabomberra, New South Wales 2619",-35.3806566,149.1978441,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 2, ""OutOfService"": 2}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-TACW743421G3064,Old Maitland Inn,"279 New England Highway, Rutherford, NSW 2320",-32.71688,151.52542,7.4,1,1,0,TYPE2,7.4,7.4,"{""Available"": 1}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-240700338,Gosford Palms Motor Inn,"7 - 9 Moore St, West Gosford, NSW 2250",-33.42578984,151.332455,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-303,Hamilton Queanbeyan Motel - ActewAGL,"53 Tharwa Rd, Queanbeyan West, NSW 2620",-35.3573098,149.2225112,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2842,Bankstown Marion Street Car Park,"40 Marion St, Bankstown, NSW 2200",-33.9176822,151.031472,22,3,6,0,TYPE2,22.0,22.0,"{""Available"": 6}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1380,Milton Ulladulla Exservos Club,"212-222 Princes Hwy, Ulladulla, NSW 2539",-35.3684214,150.4706082,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2610,Arriva Camperdown,"26 Dunblane St, Camperdown, NSW 2050",-33.8881314,151.1795327,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1519,Alpine resort motel - Snowy resort pty ltd,"1 Nettin Cct, Jindabyne, NSW 2627",-36.4179395,148.6092193,11,4,4,0,TYPE2,11.0,11.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2676,Electrifying Assets - 15 vista St,"15 Vista St, Penrith, NSW 2747",-33.753712,150.688382,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2683,Electrifying Assets - 204 Derby St,"204 Derby St, Penrith, NSW 2747",-33.757611,150.697934,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-893,Intellihub - 71 Adelaide Street,"71 Adelaide St, Woollahra, NSW 2025",-33.8884408,151.2513321,22,1,1,0,TYPE2,22.0,22.0,"{""OutOfService"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1578,Maitland Levee - Riverside Carpark,"2 St Andrews St, Maitland, NSW 2320",-32.7302737,151.5538537,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1328,Sycamore Street Carpark,"1 Chelmsford Pl, Leeton, NSW 2705",-34.5508649,146.4051814,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1534,Wallangulla Motel (LRDBC),"22 Morilla St, Lightning Ridge, NSW 2834",-29.42863,147.97752,22,4,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1337,North Turramurra Recreation Area,"361A Bobbin Head Rd, North Turramurra, NSW 2074",-33.7025027,151.1487267,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2564,TAFE NSW - Kingswood,"12-44 O'Connell St, Kingswood, NSW 2747",-33.7638761,150.7352017,22 - 35.1,1,3,2,CCS2|CHADEMO|TYPE2,22.0,35.1,"{""Available"": 3}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1390,Liverpool Plains Shire Council - Willow Tree Visitor Information Centre,"16/20 New England Hwy, Willow Tree, NSW 2339",-31.649149,150.7268856,7,1,2,0,TYPE2,7.0,7.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-898,Intellihub - 1-3 Warners Avenue North Bondi,"1-3 Warners Ave, North Bondi, NSW 2026",-33.8845996,151.2712066,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1183,Caels Gate Winery - Broke NSW,"697 Wollombi Rd, Broke, NSW 2330",-32.7954858,151.0769092,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-999,Uralla Bowling Club - Uralla,"52 Hill Street, Uralla, NSW 2358",-30.6392657,151.498423,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
d1cbdd86-205d-4538-b287-34032bf74788-4v295MOjPcSt4hQYMnn1ZjNMgKvOggxRAigC,3 John St Mascot NSW 2020,"3 John St, Mascot, NSW 2020",-33.923982,151.18941,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1564,Kempsey Shire Council - Dunghutti-Ngaku Aboriginal Art Gallery,"62 Lachlan St, South Kempsey, NSW 2440",-31.0967091,152.8350678,7,1,2,0,TYPE2,7.0,7.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-899,"Intellihub - 9 Anzac Ave, Collaroy","9 Anzac Ave, Collaroy, NSW 2097",-33.7386068,151.3041171,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1455,Arriva Strathfield,"23 Morwick St, Strathfield, NSW 2135",-33.8747073,151.0949486,7,1,1,0,TYPE2,7.0,7.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-138,Thredbo Village,"7 A, 7 A Friday Dr, Thredbo, NSW 2625",-36.4993618,148.3140571,22,5,10,0,TYPE2,22.0,22.0,"{""Available"": 8, ""OutOfService"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2513,Forbes Street Charger,"6 Forbes St, Grenfell, NSW 2810",-33.8896094,148.1608406,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Finishing"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2516,Nepean Village Shopping Centre,"Woodriff St, Penrith, NSW 2750",-33.758099,150.691843,150,1,2,2,CCS2,150.0,150.0,"{""Available"": 2}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2773,Goodman – AU187 Oakdale West 4A/B,"2 Cuprum Cl, Kemps Creek, NSW 2178",-33.8303917,150.8034626,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2815,Revesby,"Marco Ave, Revesby, NSW 2212",-33.9521924,151.0126372,50,1,2,2,CCS2,50.0,50.0,"{""OutOfService"": 2}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2350,RSL Lifecare Dubbo,"28A Lansdowne Dr, Dubbo, NSW 2830",-32.2497561,148.572459,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2317,Kingscliff Shopping Centre,"Shopping Village, 24 Pearl St, Kingscliff, NSW 2487",-28.2562739,153.5750002,60,1,2,2,CCS2,60.0,60.0,"{""Available"": 2}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2856,Chester Hill Library Car Park,"233 Wellington Rd, Chester Hill, NSW 2162",-33.8848225,150.9999872,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-3048,Culburra Bowling & Recreation Club,"Prince Edward Ave & West Cres, Culburra Beach, NSW 2540",-34.9313336,150.7558727,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2681,Electrifying Assets - 3 Markham Ave,"3 Markham Ave, Penrith, NSW 2760",-33.754802,150.711581,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2674,Electrifying Assets - 141 Station St,"141 Station St, Penrith, NSW 2750",-33.756326,150.692205,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2841,Morris Iemma Sports Centre,"150 Belmore Rd, Riverwood, NSW 2210",-33.9438716,151.0545873,22 - 60,2,4,2,CCS2|TYPE2,22.0,60.0,"{""Available"": 4}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-3304,Cowra Art Gallery EV Chargers,"77 Darling St, Cowra New South Wales, NSW 2794",-33.83432,148.69429,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-2680,Electrifying Assets - 29 hobart St,"29 Hobart St, Oxley Park, NSW 2760",-33.765106,150.791532,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1060,PCYC - Northern Beaches Council,"40 Kingsway, Dee Why, NSW 2099",-33.7503059,151.2862588,7,3,3,0,TYPE2,7.0,7.0,"{""Available"": 3}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-146,Camden Council - Oran Park Library,"72 Central Ave, Oran Park, NSW 2570",-33.9992231,150.7444047,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-478,Tyrrells,"1838 Broke Rd, Pokolbin, NSW 2320",-32.7691856,151.2737075,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-873,"Intellihub - 46 Dutruc Street, Randwick","46 Dutruc St, Randwick, NSW 2031",-33.9120156,151.2450131,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1407,Cootamundra-Gundagai Regional Council - Library,"81 Wallendoon St, Cootamundra, NSW 2590",-34.6395032,148.0257059,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1478,Carrathool Shire Council - Hillston Library,"175 High St, Hillston, NSW 2675",-33.4866947,145.5287553,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1417,Ingenia - Ulladulla,"300 Kings Point Dr, Ulladulla, NSW 2539",-35.3728739,150.4624822,7,4,4,0,TYPE2,7.0,7.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1204,Blacktown International Sports Park,"81 Eastern Rd, Rooty Hill, NSW 2766",-33.7706618,150.8537603,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1531,Thornton Library,"Taylor Ave, Thornton, NSW 2322",-32.7773995,151.6405329,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-747,Seymour Residence Roseville,"989 Pacific Hwy, Roseville, NSW 2069",-33.7887782,151.1803313,22,5,5,0,TYPE2,22.0,22.0,"{""Available"": 3, ""Charging"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1501,Gwydir Shire Council - Roxy Theatre,"70 Maitland St, Bingara, NSW 2404",-29.8690751,150.5712429,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-420,Rydges Sydney Central - Schwartz Family,"28 Albion St, Surry Hills, NSW 2010",-33.8819201,151.2097607,7,2,2,0,TYPE2,7.0,7.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1201,Intellihub - Station St (near Dora St) Morisset,"81 Dora St, Morisset, NSW 2264",-33.1080533,151.4874849,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB22280003,Meridian Unit 606 - Juliet Sharpe,"680 Kingsway, Sydney, NSW 2228",-34.0337527,151.0945653,7.2,1,1,0,TYPE2,7.2,7.2,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-789,"Intellihub - 20 Phoenix Street, Lane Cove","20 Phoenix St, Lane Cove, NSW 2066",-33.813944,151.1723489,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-17,Max Webber Library,"Flushcombe Rd & Alpha St, Blacktown, NSW 2148",-33.7718108,150.9082711,7,2,2,0,TYPE2,7.0,7.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-900,Intellihub - Blackbutts Rd,"52 Blackbutts Rd, Frenchs Forest, NSW 2086",-33.74183,151.2137825,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
